R_3G1UvWuN78dZ7zy,Default Response Set,Anonymous,,,72.129.153.70,0,06/06/2017 12:33,06/06/2017 12:35,0,1,1,,,,,,,,,,,,,,,Second,First,"The first one, I think it was a softer sound. The second one, I could almost imagine a female person making that sound, compared with the other.",Yes,Yes,58,female,right-handed,English,None,No,No,No,Never,Never,,FM_KheuKhya_KhyaKheu,,,-1
R_roka0Nn1yBLaX5L,Default Response Set,Anonymous,,,173.46.255.53,0,06/06/2017 12:31,06/06/2017 12:33,0,1,1,,,,,,,First,First,,,,,,,,,"It was something intangible that made me pick, possibly the higher pitch??  I noticed some digital distortion on the clips which made it more difficult to choose.",Yes,Yes,33,male,right-handed,English,None,Yes,No,Yes,Occasionally,Never,,FM_KhyaKheu_KhyaKheu,,,-1
R_2VxSTSFH7YlDnUZ,Default Response Set,Anonymous,,,72.216.8.42,0,06/06/2017 11:56,06/06/2017 11:57,0,1,1,Second,Second,,,,,,,,,,,,,,,"They sort of sounded like animal sounds to me, almost like the sounds that a cat would make. The second one was sassier and high pitched, which are usually things that are labeled as effeminate. ",Yes,No,27,male,right-handed,english,None,Maybe,No,No,Never,Never,,MF_KheuKhya_KheuKhya,,,-1
R_3EolbPqTZiX04Ep,Default Response Set,Anonymous,,,68.195.18.173,0,06/06/2017 11:55,06/06/2017 11:57,0,1,1,,,,,First,Second,,,,,,,,,,,I just went with what I thought sounded more female to me.  I didn't really notice anything else in particular.,Yes,Yes,61,female,right-handed,english,None,Yes,No,No,Rarely,Never,,MF_KhyaKheu_KhyaKheu,,,-1
R_1IActBdqI4ECOK3,Default Response Set,Anonymous,,,64.30.123.28,0,07/06/2017 01:15,07/06/2017 01:16,1,1,1,,,Second,First,,,,,,,,,,,,, The only way I was able to determine which sound bite was associated to a female gender was the pitch of the sound. I figured the clip with the higher pitch was the female.,Yes,Yes,24,male,right-handed,English,None,Yes,Yes,Yes,Never,Never,1,FM_KheuKhya_KheuKhya,38.62620544,-121.3247986,-1
R_3ni8B7NqK3KexpF,Default Response Set,Anonymous,,,73.239.35.38,0,07/06/2017 01:15,07/06/2017 01:19,1,1,1,,,Second,Second,,,,,,,,,,,,,I think the higher pitched sounds or the sounds with more 'treble' sounded more feminine to me.,Yes,No,27,male,right-handed,English,None,Yes,Maybe,No,Rarely,Never,1,FM_KheuKhya_KheuKhya,47.6914978,-117.3880997,-1
R_2tneRMDkhV3LOuJ,Default Response Set,Anonymous,,,50.150.3.85,0,07/06/2017 01:19,07/06/2017 01:21,1,1,1,,,,,,,,,,,,,First,First,,,Higher pitch,Yes,No,24,male,right-handed,English,None,Yes,Yes,No,Never,Never,1,MF_KheuKhya_KhyaKheu,33.97850037,-83.88110352,-1
R_0PQydw5OgddV9QJ,Default Response Set,Anonymous,,,24.120.53.14,0,07/06/2017 01:16,07/06/2017 01:22,1,1,1,,,,,First,First,,,,,,,,,,,"I think, the higher pitched the sound was made it sound more female. At least it seemed to me that way.",Yes,No,36,female,right-handed,English,None,Yes,No,No,Rarely,Never,1,MF_KhyaKheu_KhyaKheu,36.17500305,-115.1371994,-1
R_2COg4JpHJN2Osam,Default Response Set,Anonymous,,,98.146.133.132,0,07/06/2017 01:27,07/06/2017 01:37,1,1,1,,,,,Second,First,,,,,,,,,,,"I considered initially pitch, but it occurred to me that pitch alone is likely an insufficient measure of sex, so I then considered whether the sample seemed to rise in intonation through the sound, which I judged to be a female characteristic. /  / I also attempted to determine whether the mouth sound seemed to be coming from a shorter tongue tongue throw from the soft palette, which is obviously difficult to interpret with a brief sound clip, and my interpretation may have been wrong in any case. /  / I feel with a larger test set of samples I would be able to achieve a relatively high accuracy using these two criteria.",Yes,Yes,33,male,ambidextrous,English,None,Yes,No,No,Never,Never,1,MF_KhyaKheu_KhyaKheu,47.8480072,-116.8829956,-1
R_2SCTI6OUwiFNIHD,Default Response Set,Anonymous,,,108.5.246.7,0,07/06/2017 01:26,07/06/2017 01:26,0,1,1,Second,Second,,,,,,,,,,,,,,,I'd imagine the higher pitch was more likely to be female.,Yes,No,30,male,right-handed,English,None,Yes,Yes,No,Never,Never,,MF_KheuKhya_KheuKhya,,,-1
R_D7akAjcp4oVpdMR,Default Response Set,Anonymous,,,66.169.100.212,0,07/06/2017 01:22,07/06/2017 01:25,0,1,1,,,,,,,,,First,Second,,,,,,,I just kinda went with my gut.,Yes,No,35,female,right-handed,english,None,No,No,No,Never,Never,,MF_KhyaKheu_KheuKhya,,,-1
R_W9egmU6eq3bOVWx,Default Response Set,Anonymous,,,47.138.19.204,0,07/06/2017 01:15,07/06/2017 01:19,0,1,1,,,,,,,,,,,First,Second,,,,,"Sounds with higher pitch and slower, softer sounds",Yes,Yes,59,female,right-handed,"Russian, Latvian",None,Yes,No,Maybe,Never,Never,,FM_KhyaKheu_KheuKhya,,,-1
R_2pKzsl2WQhOBMol,Default Response Set,Anonymous,,,73.27.123.41,0,07/06/2017 01:17,07/06/2017 01:20,0,1,1,,,,,,,Second,First,,,,,,,,,The sounds were cat like and the lower pitched ones sounded more female.,Yes,Yes,54,female,ambidextrous,American English,None,No,No,Maybe,Never,Never,,FM_KhyaKheu_KhyaKheu,,,-1
