R_3gLQceshNsAUhp8,Default Response Set,Anonymous,,,68.7.63.126,0,09/04/2019 08:33,09/04/2019 08:35,1,1,1,,,Second,Second,,,,,,,,,,,,,"I just went with what I genuinely thought. However, the sounds sounded like someone was making them with their mouth.",Yes,No,38,male,right-handed,English,None,Yes,No,Yes,Rarely,Never,1,32.84660339,-116.977005,-1
R_1LCD5aYhbUOtWKX,Default Response Set,Anonymous,,,67.11.212.123,0,09/04/2019 08:33,09/04/2019 08:35,1,1,1,,,,,,,,,First,Second,,,,,,,The sweeter sound was higher pitched.,Yes,Yes,34,male,right-handed,English,None,Yes,Yes,Yes,Never,Never,1,29.58259583,-98.40910339,-1
R_3wKePAQnwxDSeBj,Default Response Set,Anonymous,,,45.57.196.150,0,09/04/2019 08:40,09/04/2019 08:44,1,1,1,,,Second,First,,,,,,,,,,,,,ONE SOUND IS MILD COMPARED TO OTHER.,Yes,Yes,54,female,right-handed,ENGLISH,None,Maybe,No,Maybe,Occasionally,Never,1,39.99139404,-83.00340271,-1
R_2zjVpO82MpyYEJx,Default Response Set,Anonymous,,,162.248.134.218,0,09/04/2019 08:57,09/04/2019 09:01,1,1,1,,,,,,,Second,Second,,,,,,,,,"The sound not that sweet, it just like sneezing.",Yes,No,25,male,right-handed,English,None,Yes,No,Yes,Rarely,Never,1,37.75100708,-97.8219986,-1
R_3JafIhHlIOA2UP4,Default Response Set,Anonymous,,,97.113.17.157,0,09/04/2019 12:49,09/04/2019 12:50,1,1,1,,,,,,,,,,,,,First,First,,,Sounds less abrupt feel more sweeter to me.,Yes,Yes,30,male,right-handed,English,None,Yes,No,Yes,Never,Never,1,47.63479614,-122.3451004,-1
R_2wyIW5gbcGxrXBa,Default Response Set,Anonymous,,,75.110.236.173,0,09/04/2019 12:49,09/04/2019 12:51,1,1,1,,,,,,,,,,,,,,,Second,First,The pitch of the sounds varied.  The higher pitch seemed better to me.,Yes,No,54,female,ambidextrous,english,None,No,No,No,Never,Never,1,35.58839417,-77.14040375,-1
R_12PDrZoPefz70qx,Default Response Set,Anonymous,,,73.175.124.51,0,09/04/2019 12:54,09/04/2019 12:56,1,1,1,,,First,First,,,,,,,,,,,,,The one that sounded less harsh.,Yes,No,37,male,right-handed,English,None,Maybe,No,No,Never,Never,1,40.38119507,-76.4367981,-1
R_2PvgIrkJX7Z59No,Default Response Set,Anonymous,,,47.205.128.36,0,09/04/2019 13:00,09/04/2019 13:01,1,1,1,,,,,,,,,,,Second,First,,,,,I think maybe pitch- if it was a little higher it sounded sweeter. I'm not sure otherwise,Yes,No,24,female,right-handed,English,None,Yes,Yes,Yes,Occasionally,Never,1,28.17619324,-81.95909882,-1
R_2AGWAriTvceK6hU,Default Response Set,Anonymous,,,209.136.123.151,0,09/04/2019 13:02,09/04/2019 13:04,1,1,1,,,,,,,First,First,,,,,,,,,A sweet sound sounds softer than other sounds that have hard consonants for instance,Yes,No,27,male,right-handed,English,None,No,No,No,Occasionally,Short visit(s),1,30.20089722,-93.4437027,-1
R_25Mz4mUygYtgnxT,Default Response Set,Anonymous,,,41.80.165.40,0,09/04/2019 13:00,09/04/2019 13:04,1,1,1,,,,,Second,First,,,,,,,,,,,One sound sounded less loud and sweeter than the other,Yes,Yes,33,male,left-handed,English,None,No,No,No,Occasionally,Never,1,-1.284103394,36.81550598,-1
R_1ILgRrWBQJfbO0R,Default Response Set,Anonymous,,,122.164.73.158,0,09/04/2019 13:09,09/04/2019 13:11,1,1,1,,,Second,First,,,,,,,,,,,,,no thanks,Yes,Yes,29,male,left-handed,english,Advanced,Maybe,Yes,Yes,Rarely,Short visit(s),1,9.933303833,78.11669922,-1
R_UAyhs6NR8Sz6eqt,Default Response Set,Anonymous,,,172.242.23.88,0,09/04/2019 13:08,09/04/2019 13:11,1,1,1,,,,,First,First,,,,,,,,,,,"I just picked the 'a' sounding one because neither sounded ""sweet"" to me. Like... what the hell even was this? What does something ""sweet"" even sound like?!",Yes,No,33,other,right-handed,english,None,No,No,No,Occasionally,Never,1,39.62660217,-90.46640015,-1
R_2fJLHjIqFV5ODEv,Default Response Set,Anonymous,,,77.234.46.242,0,09/04/2019 13:09,09/04/2019 13:15,1,1,1,,,,,,,,,,,,,,,First,Second,NOTHING,Yes,Yes,25,male,right-handed,ENGLISH,None,Maybe,No,No,Rarely,Never,1,40.7144928,-74.00289917,-1
R_1rNSa1lNU3BRKcd,Default Response Set,Anonymous,,,75.133.32.65,0,09/04/2019 13:45,09/04/2019 13:48,1,1,1,,,,,,,,,,,Second,Second,,,,,"The one that sounded LESS ""sweet"" to me was more percussive and explosive at the beginning, almost like a curse or a spewing of hatred sound... it was somewhat unnerving and disturbing. ",Yes,No,50,female,right-handed,English,None,Yes,No,No,Never,Never,1,44.44650269,-83.36190033,-1
R_3MAmscPip4mtTp0,Default Response Set,Anonymous,,,98.234.127.141,0,09/04/2019 14:19,09/04/2019 14:22,1,1,1,,,,,,,,,First,Second,,,,,,,I judged the sounds on if they are easy on the ears to listen to. If the sound shows any kind of negative emotion then I considered it not sweet. ,Yes,Yes,28,male,right-handed,English,None,Yes,Yes,Yes,Occasionally,Never,1,37.37289429,-121.8560028,-1
R_3CJEbEchxHEOfWU,Default Response Set,Anonymous,,,63.117.150.102,0,09/04/2019 15:43,09/04/2019 15:44,1,1,1,,,,,,,,,,,First,Second,,,,,N/A,Yes,Yes,40,male,right-handed,english,Native-like,Maybe,Maybe,Maybe,Regularly,Lived 5+ years,1,39.01800537,-77.53900146,-1
R_2z7QmirZoSg3eZp,Default Response Set,Anonymous,,,74.137.239.111,0,09/04/2019 16:24,09/04/2019 16:26,1,1,1,,,,,,,,,,,First,Second,,,,,"The pitch of the sound is what made it sound ""sweet' to me, and how loud it was.",Yes,No,25,female,right-handed,English,None,Yes,Yes,Yes,Rarely,Never,1,38.06170654,-87.55480194,-1
R_2uPP8fkBkLenE84,Default Response Set,Anonymous,,,67.181.18.138,0,09/04/2019 15:50,09/04/2019 15:54,0,1,1,,,,,,,,,First,First,,,,,,,"I don't really, but intuitively, I think the sounds that seemed softer were interpreted as sweeter.",Yes,No,52,female,right-handed,English,None,Maybe,No,No,Never,Never,,,,-1
R_3JC1hfURuo3GNdu,Default Response Set,Anonymous,,,72.208.136.223,0,09/04/2019 15:42,09/04/2019 15:45,0,1,1,,,,,,,,,,,,,Second,First,,,"I assumed that ""sweet"" meant something like ""mellifluous"". The differences were very minor.",Yes,Yes,66,male,right-handed,English,None,Yes,Yes,No,Rarely,Never,,,,-1
R_3PaEzQrahwB0HHG,Default Response Set,Anonymous,,,73.162.168.82,0,09/04/2019 15:42,09/04/2019 15:45,0,1,1,,,,,,,,,,,,,,,Second,First,I think I chose the sound that was softer vs having a harder or more staccato sound. ,Yes,No,31,female,right-handed,English,None,Maybe,No,Yes,Rarely,Never,,,,-1
R_3VHrcRj9G1A9JZf,Default Response Set,Anonymous,,,24.7.206.95,0,09/04/2019 15:42,09/04/2019 15:44,0,1,1,,,Second,Second,,,,,,,,,,,,,no,Yes,No,65,female,right-handed,english ,None,No,No,No,Never,Never,,,,-1
R_AdDSpV42zMsUMEN,Default Response Set,Anonymous,,,71.128.166.157,0,09/04/2019 15:42,09/04/2019 15:45,0,1,1,First,Second,,,,,,,,,,,,,,,One version sounded more sarcastic than sweet but I cant quite say why.,Yes,No,47,female,right-handed,English,None,No,No,Yes,Occasionally,Never,,,,-1
R_3O21gAXML7bhZvM,Default Response Set,Anonymous,,,66.153.141.87,0,09/04/2019 15:42,09/04/2019 15:44,0,1,1,Second,Second,,,,,,,,,,,,,,,"I thought the softer, longer sounds were ""sweeter"".",Yes,No,26,female,right-handed,"English, Spanish",None,Yes,Yes,No,Regularly,Never,,,,-1
R_3KUdbQygOvXuQKg,Default Response Set,Anonymous,,,73.106.72.169,0,09/04/2019 15:42,09/04/2019 15:44,0,1,1,,,,,,,Second,First,,,,,,,,,which one I would want to hear again,Yes,Yes,22,male,right-handed,english,None,Yes,Yes,No,Never,Never,,,,-1
R_vlcugDKoyAM8Kkh,Default Response Set,Anonymous,,,71.238.217.122,0,09/04/2019 15:42,09/04/2019 15:44,0,1,1,,,,,First,First,,,,,,,,,,,I just went with my gut on what sounded sweeter. ,Yes,Yes,26,female,right-handed,English,None,Yes,Yes,No,Regularly,Never,,,,-1
R_25Sg3Mx5enLI9hU,Default Response Set,Anonymous,,,63.117.151.29,0,09/04/2019 13:06,09/04/2019 13:09,0,1,1,,,,,,,,,,,,,Second,Second,,,nothing,Yes,Yes,33,male,left-handed,english,None,Yes,Maybe,No,Occasionally,Short visit(s),,,,-1
R_VO4EvpbRUrdfzqh,Default Response Set,Anonymous,,,98.220.196.13,0,09/04/2019 13:02,09/04/2019 13:03,0,1,1,,,,,,,,,First,First,,,,,,,Kept having a more peaceful tone towards the end identify as sweet if that makes any sense.,Yes,Yes,25,male,right-handed,English,None,No,No,No,Occasionally,Never,,,,-1
R_1i9yAZqqosw4CyE,Default Response Set,Anonymous,,,69.207.210.156,0,09/04/2019 08:47,09/04/2019 08:54,0,1,1,,,,,,,,,,,Second,Second,,,,,"with #1, the first sound was slightly startling, so the second sounded much sweeter. they sounded like snores or exhales. soft, soothing sounds sounded better to me in this case, i thought of people/babies sleeping.",Yes,No,38,female,right-handed,English,None,No,No,Yes,Rarely,Never,,,,-1
R_2w67R7VKuMPu43R,Default Response Set,Anonymous,,,71.93.190.121,0,09/04/2019 13:24,09/04/2019 13:26,0,1,1,,,,,,,,,First,Second,,,,,,,"The harsher the sound, the less I attributed it to be ""sweet""",Yes,Yes,22,male,right-handed,English,None,Yes,No,No,Never,Never,,,,-1
R_RmGhgJ0ZZD9qmid,Default Response Set,Anonymous,,,45.57.196.150,0,09/04/2019 08:44,09/04/2019 08:46,0,1,1,,,,,Second,First,,,,,,,,,,,ONE SOUND IS MILD COMPARED TO OTHER,Yes,Yes,54,female,right-handed,ENGLISH,None,Maybe,No,Maybe,Occasionally,Never,,,,-1
R_UFlO2oEcfZAz1tf,Default Response Set,Anonymous,,,198.15.66.67,0,09/04/2019 08:38,09/04/2019 08:41,0,1,1,,,,,,,,,,,,,,,Second,First,Its good and i like that                                                                                               ,Yes,Yes,36,female,right-handed,English,None,Maybe,Maybe,Maybe,Occasionally,Never,,,,-1
R_3lWTuFPTxXzgMsL,Default Response Set,Anonymous,,,32.213.81.138,0,09/04/2019 08:38,09/04/2019 08:39,0,1,1,,,,,,,,,First,Second,,,,,,,I think that the smoother sounding ones were sweeter to me. ,Yes,No,30,female,right-handed,english,None,Yes,No,No,Never,Never,,,,-1
R_3I0lbXUjGkcbjCB,Default Response Set,Anonymous,,,98.109.211.198,0,09/04/2019 13:27,09/04/2019 13:29,0,1,1,First,Second,,,,,,,,,,,,,,,Softer sounds could be construed as sweet.  The other one sounded more harsh and unpleasant.,Yes,Yes,27,male,right-handed,English,None,Yes,No,Yes,Rarely,Never,,,,-1
R_tEETVDhkBaJvBcd,Default Response Set,Anonymous,,,38.140.28.74,0,09/04/2019 13:18,09/04/2019 13:20,0,1,1,,,,,,,Second,First,,,,,,,,,I think I associate sweetness with the sound of opening a pop can which seemed similar to these sounds. A higher sort of pitch I think lends itself to sweetness.,Yes,No,30,male,right-handed,English,None,Yes,No,Yes,Rarely,Never,,,,-1
R_2vc6iEfSDZ5r9j6,Default Response Set,Anonymous,,,73.193.38.24,0,09/04/2019 13:13,09/04/2019 13:14,0,1,1,,,,,,,,,,,,,Second,First,,,The ones that I picked were softer sounding and seemed to drag out the sound just a bit more. ,Yes,Yes,24,female,right-handed,English,None,Yes,Yes,Yes,Regularly,Never,,,,-1
R_1P7q0DGeKuOmlkp,Default Response Set,Anonymous,,,77.234.46.162,0,09/04/2019 13:08,09/04/2019 13:10,0,1,1,Second,Second,,,,,,,,,,,,,,,nothing to idea,Yes,No,25,male,right-handed,English,None,Maybe,Yes,Maybe,Don't know,Short visit(s),,,,-1
R_1H6rg8g70KE6Sao,Default Response Set,Anonymous,,,68.34.64.90,0,09/04/2019 08:32,09/04/2019 08:34,0,1,1,,,,,,,,,,,Second,First,,,,,I picked the ones that made me think of opening a soda.,Yes,Yes,39,female,right-handed,English,None,No,No,No,Rarely,Never,,,,-1
R_3iyXZKFEwqQlSn5,Default Response Set,Anonymous,,,107.195.14.24,0,09/04/2019 07:15,09/04/2019 07:18,0,1,1,Second,Second,,,,,,,,,,,,,,,softer,Yes,No,30,male,right-handed,English,None,No,No,No,Never,Never,,,,-1
R_yJB7gMx3ugjplYt,Default Response Set,Anonymous,,,98.159.196.54,0,09/04/2019 07:06,09/04/2019 07:07,0,1,1,,,,,,,,,,,,,,,Second,First,ty,Yes,Yes,25,male,right-handed,eng,None,No,No,No,Never,Never,,,,-1
R_3I3HeGnmaqSJEiw,Default Response Set,Anonymous,,,73.79.166.153,0,09/04/2019 08:36,09/04/2019 08:37,0,1,1,First,Second,,,,,,,,,,,,,,,None,Yes,Yes,40,male,right-handed,English,None,No,No,No,Never,Never,,,,-1
R_2XjqSW64pUivpz5,Default Response Set,Anonymous,,,24.245.38.217,0,09/04/2019 06:56,09/04/2019 06:57,0,1,1,First,First,,,,,,,,,,,,,,,One sounded more like a cat which I don't think is sweet.,Yes,No,31,female,right-handed,English,None,Yes,No,No,Occasionally,Never,,,,-1
R_12fIB0G0eJOi1Xq,Default Response Set,Anonymous,,,213.205.240.23,0,09/04/2019 05:16,09/04/2019 05:18,0,1,1,,,,,,,,,,,,,Second,First,,,I consider a sweet sound to not be sharp and abrasive.,Yes,No,37,male,right-handed,English,None,Yes,Yes,No,Never,Never,,,,-1
R_Wfb7YBk5SjklJ1T,Default Response Set,Anonymous,,,68.10.205.242,0,09/04/2019 05:16,09/04/2019 05:18,0,1,1,,,,,,,,,,,,,First,First,,,I thought the higher sounds were sweeter.,Yes,No,49,female,right-handed,English,None,Yes,Yes,No,Rarely,Never,,,,-1
R_24pIZKX9LvNyR1I,Default Response Set,Anonymous,,,24.247.122.11,0,09/04/2019 06:57,09/04/2019 06:58,0,1,1,,,,,First,Second,,,,,,,,,,,idk,Yes,No,35,male,ambidextrous,eng,None,No,No,No,Never,Never,,,,-1
R_3FUrQ8Ot4anwNyn,Default Response Set,Anonymous,,,107.219.126.149,0,09/04/2019 05:22,09/04/2019 05:25,0,1,1,,,,,,,,,,,First,Second,,,,,I'm not sure really what influenced my answer. ,Yes,No,42,male,right-handed,English,None,Maybe,No,No,Never,Never,,,,-1
R_3Oj3EliSLv8hohm,Default Response Set,Anonymous,,,66.24.34.255,0,09/04/2019 05:17,09/04/2019 05:19,0,1,1,Second,Second,,,,,,,,,,,,,,,I thought that the other sounds sounded a bit too harsh,Yes,Yes,23,female,right-handed,English,None,Yes,Yes,No,Occasionally,Never,,,,-1
R_3h41cGndUziYQDB,Default Response Set,Anonymous,,,196.16.111.232,0,09/04/2019 05:16,09/04/2019 05:18,0,1,1,,,,,Second,Second,,,,,,,,,,,Good,Yes,Yes,48,male,right-handed,English,None,Maybe,Yes,Maybe,Occasionally,Short visit(s),,,,-1
R_3fW8QaU8cGHrFfH,Default Response Set,Anonymous,,,171.61.235.153,0,10/04/2019 09:12,10/04/2019 09:13,1,1,1,,,First,First,,,,,,,,,,,,,no,Yes,Yes,30,male,right-handed,English ,Intermediate,Yes,Yes,Maybe,Occasionally,Lived 0-5 years,1,13.08430481,80.28048706,-1
R_UfQwfCfJvawOcA9,Default Response Set,Anonymous,,,170.115.248.24,0,10/04/2019 09:12,10/04/2019 09:14,1,1,1,,,,,Second,First,,,,,,,,,,,I chose the sound that felt less harsh to me when I listened to it.,Yes,No,33,male,right-handed,English,None,Yes,No,Yes,Rarely,Never,1,39.97920227,-75.12789917,-1
R_XiX1vuc88kyeJLr,Default Response Set,Anonymous,,,130.49.81.66,0,10/04/2019 09:13,10/04/2019 09:15,1,1,1,,,Second,Second,,,,,,,,,,,,,I just picked the one that irritated me less.,Yes,No,21,male,right-handed,English,None,Yes,Yes,Yes,Never,Never,1,40.44200134,-79.95189667,-1
R_2TS3o4AdjPBO6MR,Default Response Set,Anonymous,,,204.148.98.54,0,10/04/2019 09:14,10/04/2019 09:15,1,1,1,,,,,,,,,,,,,,,Second,Second,Just guessed,Yes,Yes,27,male,right-handed,English,None,Yes,No,No,Rarely,Never,1,37.9848938,-84.4815979,-1
R_1KwZ66OuOgSdeQR,Default Response Set,Anonymous,,,173.171.72.251,0,10/04/2019 09:13,10/04/2019 09:15,1,1,1,,,,,,,,,,,,,Second,First,,,The higher pitched ones sounded sweeter. ,Yes,Yes,24,male,left-handed,English ,None,Yes,Yes,Yes,Occasionally,Never,1,28.01730347,-82.74610138,-1
R_3qZGoqXcXRIcyYu,Default Response Set,Anonymous,,,70.15.172.90,0,10/04/2019 09:13,10/04/2019 09:16,1,1,1,,,,,,,,,,,First,Second,,,,,Im not sure what made me decide a choice was sweet. Its just how I perceived the sound. Maybe it was the pitch of the sound,Yes,No,23,male,right-handed,English,None,Yes,Maybe,Yes,Rarely,Never,1,40.78900146,-76.55879974,-1
R_234AM5S0nkqs0oF,Default Response Set,Anonymous,,,186.65.114.93,0,10/04/2019 09:17,10/04/2019 09:19,1,1,1,,,First,Second,,,,,,,,,,,,,GOOD,Yes,Yes,27,male,right-handed,ENGLISH,None,Yes,Maybe,Yes,Regularly,Lived 0-5 years,1,40.75030518,-74.00140381,-1
R_OpdYHTdykHDpQdz,Default Response Set,Anonymous,,,76.107.199.188,0,10/04/2019 09:17,10/04/2019 09:19,1,1,1,,,,,,,,,,,,,First,First,,,I really have no idea. I just felt it!,Yes,No,29,female,right-handed,English,None,No,No,No,Never,Never,1,35.27520752,-89.72949982,-1
R_3iX229qaKpU2Lm8,Default Response Set,Anonymous,,,47.6.143.67,0,10/04/2019 09:18,10/04/2019 09:21,1,1,1,,,,,,,,,Second,Second,,,,,,,The files I chose both sounded soft and not harsh.,Yes,No,27,female,right-handed,Spanish,None,No,No,No,Regularly,Never,1,36.06829834,-119.0343018,-1
R_1mUjuIZdMB0LOEW,Default Response Set,Anonymous,,,174.60.103.4,0,10/04/2019 09:24,10/04/2019 09:26,1,1,1,,,,,,,,,,,,,,,First,First,One sounded more like an annoyed sigh.,Yes,No,50,female,right-handed,English,Novice,Yes,No,No,Never,Never,1,41.24119568,-77.00109863,-1
R_2bKnHD66sMFy2BM,Default Response Set,Anonymous,,,162.243.163.123,0,10/04/2019 09:24,10/04/2019 09:27,1,1,1,Second,First,,,,,,,,,,,,,,,i was trying to hear something in the sound that make me think on something related to food or a feminine sound ,Yes,No,34,female,right-handed,"english , spanish",Advanced,Yes,Yes,Yes,Regularly,Lived 0-5 years,1,40.79299927,-74.02469635,-1
R_33yzKO6iluUj0S9,Default Response Set,Anonymous,,,208.163.182.152,0,10/04/2019 09:26,10/04/2019 09:29,1,1,1,,,,,First,First,,,,,,,,,,,the sounds that were higher-pitched sounded more 'sweet' to me,Yes,Yes,26,female,right-handed,English,None,Yes,Yes,No,Rarely,Never,1,34.94410706,-89.85440063,-1
R_1eDGC1aoBdXWZaW,Default Response Set,Anonymous,,,73.174.27.16,0,10/04/2019 09:35,10/04/2019 09:38,1,1,1,,,,,,,,,First,First,,,,,,,"The 2nd one on the 2nd page didn't play. / In general I choose a sweeter sound to be one that isn't as harsh, so it is more of a ""kkKKkk"" rather than a ""KKkkk"" and one that is a bit higher pitch.",No,No,26,female,right-handed,English,None,Maybe,No,No,Rarely,Never,1,41.43190002,-79.69159698,-1
R_W8m4wsuh7vYjjDr,Default Response Set,Anonymous,,,98.118.109.197,0,10/04/2019 09:24,10/04/2019 09:25,0,1,1,,,,,,,,,First,Second,,,,,,,"I found the gutteral sounds to be unpleasant, so I chose the less gutteral option as the sweeter option",Yes,Yes,29,male,right-handed,English,None,No,No,No,Never,Never,,,,-1
R_0fyUadF0gEkLsd3,Default Response Set,Anonymous,,,159.53.110.143,0,10/04/2019 09:35,10/04/2019 09:37,0,1,1,,,First,Second,,,,,,,,,,,,,what made me thing of something sweet,Yes,Yes,34,male,right-handed,english,None,Yes,No,Yes,Never,Never,,,,-1
R_2ARQIfZfddZf42T,Default Response Set,Anonymous,,,45.29.89.5,0,10/04/2019 09:25,10/04/2019 09:27,0,1,1,,,,,,,,,,,Second,Second,,,,,"Nothing influenced my judgement. I heard each sound and picked whichever one I thought sounded ""sweeter"" as in ""cooler"".",Yes,No,25,male,right-handed,English,None,Maybe,No,No,Never,Never,,,,-1
R_3J59YMHQ2rUJB0k,Default Response Set,Anonymous,,,155.94.250.100,0,10/04/2019 09:20,10/04/2019 09:22,0,1,1,,,,,,,First,Second,,,,,,,,,tones was amazing,Yes,Yes,26,male,left-handed,english,Intermediate,Yes,Yes,Yes,Rarely,Short visit(s),,,,-1
R_sRVUbRXp4B77vIB,Default Response Set,Anonymous,,,72.191.11.188,0,10/04/2019 09:19,10/04/2019 09:20,0,1,1,,,,,First,First,,,,,,,,,,,The second sound seemed kind of like an angry type of sound.,Yes,No,48,female,right-handed,"English, Hebrew",None,Yes,No,Yes,Never,Never,,,,-1
R_wOfXsnybJ0ut2aR,Default Response Set,Anonymous,,,96.64.112.145,0,10/04/2019 09:18,10/04/2019 09:21,0,1,1,,,,,,,First,First,,,,,,,,,The pitch of the sound. It's like the noise someone makes after a refreshing drink,Yes,Yes,30,male,right-handed,English,None,Yes,No,Yes,Occasionally,Never,,,,-1
