R_1C1Q1Mv7uUouIzK,Default Response Set,Anonymous,,,49.207.186.194,0,09/04/2019 05:29,09/04/2019 05:31,1,1,1,,,,,,,First,Second,,,,,,,,,NICE TRY,Yes,Yes,24,male,right-handed,ENGLISH,None,Yes,Yes,Yes,Regularly,Lived 0-5 years,1,13.08430481,80.28048706,-1
R_3nC8hXXq3TiI4rO,Default Response Set,Anonymous,,,76.170.121.247,0,09/04/2019 06:08,09/04/2019 06:12,1,1,1,,,,,,,,,,,,,Second,Second,,,I think one of the sound is louder and deeper than the other. This makes the sound stand out and clear that it's not a pleasant sound to hear.,Yes,Yes,38,male,right-handed,English and Indonesian,None,Yes,Yes,Yes,Rarely,Never,1,34.44630432,-118.5355988,-1
R_32LwqNKXdtuRBZl,Default Response Set,Anonymous,,,192.3.193.237,0,09/04/2019 06:56,09/04/2019 06:58,1,1,1,,,,,,,,,,,Second,First,,,,,THE SECOND SOUND IS UNPLEASANT.THE FIRST SOUND IS VERY HEAVY.,Yes,Yes,33,female,right-handed,ENGLISH,None,No,No,Maybe,Occasionally,Short visit(s),1,42.88639832,-78.87809753,-1
R_57NGYoO1llxpWtb,Default Response Set,Anonymous,,,68.188.252.60,0,09/04/2019 06:59,09/04/2019 07:02,1,1,1,,,First,First,,,,,,,,,,,,,"Number two in both cases had more ""theatrical"" flair to it or something. Like I imagined some bad actor on stage with spread jazz hands making the noises or something. So I was amused. Something like a cha-cha-cha musical theater thing. This made it easy to pick number one as the more unpleasant sound. ",Yes,No,35,male,right-handed,English,None,Yes,No,No,Rarely,Never,1,43.42480469,-83.97450256,-1
R_eyRHogB8LoeFk77,Default Response Set,Anonymous,,,157.46.109.114,0,09/04/2019 07:00,09/04/2019 07:02,1,1,1,,,,,,,,,Second,First,,,,,,,Nothing audio is normal and easy to identify which is one unpleasant,Yes,No,38,male,right-handed,English,Advanced,Yes,Maybe,Yes,Regularly,Lived 0-5 years,1,9.933303833,78.11669922,-1
R_1jw9m6vk0ueqWZR,Default Response Set,Anonymous,,,67.11.110.193,0,09/04/2019 07:28,09/04/2019 07:31,1,1,1,,,,,,,,,,,First,Second,,,,,The higher pitch on the first one was more unpleasant.  The other one seemed louder on the second and more unpleasant.  They sounded like coming from same person.,Yes,Yes,36,female,right-handed,English,None,Yes,No,No,Never,Never,1,29.7026062,-98.47589874,-1
R_3JaQmBSgCNs5eo9,Default Response Set,Anonymous,,,74.123.107.161,0,09/04/2019 07:33,09/04/2019 07:38,1,1,1,,,First,Second,,,,,,,,,,,,,I chose one as more unpleasant based on how long the sound lingered and how sharp it sounded.,Yes,Yes,32,male,right-handed,english,None,Yes,Yes,No,Never,Never,1,26.15130615,-97.91850281,-1
R_3MurHCBlrBA5OXm,Default Response Set,Anonymous,,,196.16.109.95,0,09/04/2019 08:32,09/04/2019 08:34,1,1,1,,,,,,,,,,,,,First,Second,,,nothing,Yes,Yes,25,male,right-handed,english,None,Maybe,No,Maybe,Rarely,Short visit(s),1,34.05439758,-118.2440033,-1
R_3rHWCbktOy9O0ym,Default Response Set,Anonymous,,,196.17.66.230,0,09/04/2019 08:32,09/04/2019 08:35,1,1,1,,,,,,,,,,,,,Second,Second,,,very nice,Yes,Yes,30,male,right-handed,English,None,Yes,Maybe,Maybe,Rarely,Short visit(s),1,34.05439758,-118.2440033,-1
R_2woX8qoudiMpUvJ,Default Response Set,Anonymous,,,73.225.242.101,0,09/04/2019 08:37,09/04/2019 08:39,1,1,1,First,First,,,,,,,,,,,,,,,"I think ones that I found more unpleasant were maybe more high-pitched, or it felt like it. Also I might have found the initial first one more unpleasant because it was the first one I heard and was kind of loud and startling.",Yes,No,25,female,right-handed,English,None,No,No,No,Never,Never,1,48.79899597,-122.4499054,-1
R_0eu8BXUZyHfp9D3,Default Response Set,Anonymous,,,98.196.218.71,0,09/04/2019 08:48,09/04/2019 08:51,1,1,1,,,First,First,,,,,,,,,,,,,"I think its the loud clicking sounded, its too high pitched. The softer one sounded much better. I think it more or less has something to do with the way the sound was recorded on the microphone.",Yes,No,35,male,right-handed,English,None,Yes,No,No,Never,Never,1,29.65010071,-95.18849945,-1
R_1OxiUzeYdZwUBPH,Default Response Set,Anonymous,,,66.25.50.30,0,09/04/2019 09:03,09/04/2019 09:04,1,1,1,,,,,First,Second,,,,,,,,,,,I almost imagined the faces being made as the sound was produced. I think this influenced my opinion.,Yes,No,28,female,right-handed,English,None,Maybe,No,No,Rarely,Never,1,32.85450745,-96.59909821,-1
R_3yB9QNSJiwMfeaR,Default Response Set,Anonymous,,,65.31.180.86,0,09/04/2019 12:51,09/04/2019 12:53,1,1,1,,,,,,,Second,First,,,,,,,,,"If it sounded more vicious and angry, I marked it as unpleasant. I didn't notice anything else, however. ",Yes,No,23,male,right-handed,English,None,No,No,No,Don't know,Never,1,42.88949585,-87.90740204,-1
R_1B0gUgz5NRHP48F,Default Response Set,Anonymous,,,70.66.159.29,0,09/04/2019 12:54,09/04/2019 12:55,1,1,1,,,,,,,,,,,,,,,Second,First,I think the sharper sounds were more unpleasant. ,Yes,Yes,27,male,right-handed,English,None,No,Yes,No,Rarely,Never,1,48.4992981,-123.4002991,-1
R_TgYRRwnrYrDGvjb,Default Response Set,Anonymous,,,71.56.135.96,0,09/04/2019 12:54,09/04/2019 12:56,1,1,1,First,First,,,,,,,,,,,,,,,"I don't know what influenced my decision, I just went with my gut feeling.",Yes,Yes,46,male,right-handed,English,None,Maybe,No,No,Never,Never,1,45.48869324,-122.5091019,-1
R_10qJhBq6OLuneHQ,Default Response Set,Anonymous,,,209.173.179.34,0,09/04/2019 13:15,09/04/2019 13:17,1,1,1,,,,,Second,First,,,,,,,,,,,"The sounds sounded very similar, but one always seemed to have a rougher edge to it. ",Yes,No,34,female,right-handed,English,None,Maybe,No,No,Never,Never,1,40.56900024,-84.17739868,-1
R_TkphkVE89XnaOeR,Default Response Set,Anonymous,,,72.73.105.180,0,09/04/2019 13:18,09/04/2019 13:21,1,1,1,,,,,,,First,First,,,,,,,,,"The thing that influenced my judgment was the sharper, breathier nature of each of the first samples. They sound more like a hiss, which makes them sound more unpleasant. ",Yes,No,39,male,left-handed,English,Novice,No,Yes,Yes,Regularly,Never,1,45.02029419,-69.27970123,-1
R_33kA9YpyS8FSUPk,Default Response Set,Anonymous,,,38.132.118.232,0,09/04/2019 13:21,09/04/2019 13:25,1,1,1,,,,,,,,,,,Second,First,,,,,I picked the one that is a little bit louder as unpleasant.,Yes,No,22,male,right-handed,English,None,No,No,Maybe,Occasionally,Never,1,25.90919495,-80.3927002,-1
R_3mla06TQyOy8HS8,Default Response Set,Anonymous,,,104.247.208.168,0,09/04/2019 13:36,09/04/2019 13:39,1,1,1,,,,,,,,,,,Second,Second,,,,,no ideas,Yes,Yes,25,male,right-handed,english,Advanced,Maybe,Maybe,No,Rarely,Short visit(s),1,35.59710693,-82.5565033,-1
R_1lbC2mJIwtX214m,Default Response Set,Anonymous,,,50.91.17.210,0,09/04/2019 13:40,09/04/2019 13:42,1,1,1,First,First,,,,,,,,,,,,,,,"The second sound on both sections just sounded less harsh to me, it sounded like the first sound was more grating and harsh.",Yes,Yes,18,male,right-handed,English,None,No,No,Maybe,Rarely,Never,1,35.38780212,-118.9360046,-1
R_1CJfrchlPYgk5Vg,Default Response Set,Anonymous,,,216.254.252.163,0,09/04/2019 13:41,09/04/2019 13:46,1,1,1,,,,,,,,,,,,,Second,Second,,,The louder and longer sounds were more unpleasant to me. ,Yes,Yes,25,female,right-handed,English,None,Yes,Yes,No,Occasionally,Never,1,43.52290344,-96.78600311,-1
R_2c7sEpY5GLuevmt,Default Response Set,Anonymous,,,24.18.153.117,0,09/04/2019 15:42,09/04/2019 15:43,1,1,1,,,,,,,,,,,,,Second,Second,,,Just more jarring. Something where the first part sounded different than the second.,Yes,No,28,male,right-handed,english,None,Maybe,No,Yes,Rarely,Never,1,47.32359314,-122.3186951,-1
R_1OZHK63m4utk902,Default Response Set,Anonymous,,,67.184.221.251,0,09/04/2019 15:42,09/04/2019 15:43,1,1,1,,,,,,,,,,,,,,,First,First,it sounded harsher,Yes,No,29,female,right-handed,english,Novice,Yes,Yes,Yes,Occasionally,Never,1,42.36669922,-88.09249878,-1
R_3O91WpuFJl9jGQk,Default Response Set,Anonymous,,,209.33.195.111,0,09/04/2019 15:43,09/04/2019 15:45,1,1,1,,,,,First,Second,,,,,,,,,,,no,Yes,No,29,female,right-handed,English,None,Yes,No,No,Don't know,Never,1,37.67750549,-113.0618973,-1
R_O9ZLuQUI3RS7Hih,Default Response Set,Anonymous,,,179.51.101.4,0,09/04/2019 15:42,09/04/2019 15:45,1,1,1,,,,,,,,,,,,,,,Second,Second,the sounds were unpleasant,Yes,Yes,33,male,right-handed,english,None,No,No,No,Never,Never,1,4.649307251,-74.06169891,-1
R_3PSnWjlq5GS3VSA,Default Response Set,Anonymous,,,191.96.97.58,0,09/04/2019 15:44,09/04/2019 15:46,1,1,1,,,,,,,,,,,Second,Second,,,,,no,Yes,No,29,female,right-handed,English,None,No,No,No,Never,Never,1,53.48800659,-113.4796982,-1
R_1flSmIyUdemthF0,Default Response Set,Anonymous,,,68.200.34.149,0,09/04/2019 15:49,09/04/2019 15:57,1,1,1,,,,,,,,,First,First,,,,,,,"The sounds that I said sounded more unpleasant sounded ""harder"", ""harsher"", and sort of more aggressive than the other sound. However, I did not find any of the sounds unbearably unpleasant by any means. I noticed the sounds had some similarities. They all started with a K sound. The way the sounds were finished was different. I am pretty sure the MORE PLEASANT ones ended in a softer more breathy sound and a vowel type sound. ",Yes,No,37,female,right-handed,English,None,Yes,No,No,Rarely,Never,1,28.83399963,-82.28220367,-1
R_1kTeWHnL26aZmdn,Default Response Set,Anonymous,,,108.250.57.252,0,09/04/2019 16:32,09/04/2019 16:34,0,1,1,,,,,,,,,,,,,Second,Second,,,i think because it was louder,Yes,No,63,female,right-handed,english,None,No,No,No,Never,Never,,,,-1
R_z6d4ET2bue0hm5r,Default Response Set,Anonymous,,,172.113.253.92,0,09/04/2019 15:41,09/04/2019 15:43,0,1,1,,,,,Second,Second,,,,,,,,,,,"The second ones sounded much more lower and harsher. The lower the tone, the more it sounded more unpleasant.",Yes,Yes,19,female,right-handed,English,None,Yes,No,Yes,Regularly,Never,,,,-1
R_2qz8X65oW2SsfiJ,Default Response Set,Anonymous,,,63.117.150.22,0,09/04/2019 16:15,09/04/2019 16:17,0,1,1,First,First,,,,,,,,,,,,,,,unpleasant,Yes,No,33,male,right-handed,english,Advanced,Maybe,Maybe,No,Occasionally,Short visit(s),,,,-1
R_em8VmRp11OlTUid,Default Response Set,Anonymous,,,69.248.24.39,0,09/04/2019 15:42,09/04/2019 15:44,0,1,1,,,,,,,First,Second,,,,,,,,,I noticed that some sounds had differentiating pitches and length.,Yes,Yes,34,female,right-handed,English,None,No,No,Yes,Rarely,Never,,,,-1
R_21Gwwg7pn6ZpNoD,Default Response Set,Anonymous,,,63.117.149.87,0,09/04/2019 13:40,09/04/2019 13:43,0,1,1,,,,,,,Second,First,,,,,,,,,enjoyed  / ,Yes,Yes,30,male,right-handed,ENGLISH,None,Maybe,No,No,Don't know,Never,,,,-1
R_2TmYK4P8CEZuxnw,Default Response Set,Anonymous,,,72.51.242.83,0,09/04/2019 13:51,09/04/2019 13:53,0,1,1,,,First,First,,,,,,,,,,,,,I THINK MY DECISION WAS BASED BASICALLY ON THE SOUND VOLUME,Yes,Yes,31,female,right-handed,SPANISH,None,Yes,No,Yes,Occasionally,Never,,,,-1
R_3nwrHeoBPbvlrJs,Default Response Set,Anonymous,,,96.235.138.114,0,09/04/2019 13:40,09/04/2019 13:43,0,1,1,,,,,,,,,First,Second,,,,,,,"I ascertained the most ""unpleasant"" sound to be the one that was the most harsh and sharp.",Yes,No,27,female,ambidextrous,English,None,Yes,No,No,Rarely,Never,,,,-1
R_2fq8edrd2C1WzUY,Default Response Set,Anonymous,,,73.107.210.109,0,09/04/2019 13:36,09/04/2019 13:36,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_21mO2d3ugGNg0OW,Default Response Set,Anonymous,,,63.117.151.25,0,09/04/2019 16:03,09/04/2019 16:19,0,1,1,,,First,Second,,,,,,,,,,,,,its really good to be hear,Yes,No,38,male,right-handed,english,None,Maybe,Yes,Maybe,Rarely,Never,,,,-1
R_1ex7raCUO5rXnKI,Default Response Set,Anonymous,,,66.91.5.58,0,09/04/2019 13:23,09/04/2019 13:26,0,1,1,,,,,,,,,First,Second,,,,,,,I just went by which noise was more annoying to me. ,Yes,No,29,male,right-handed,English and Pidgin ,None,Yes,No,Yes,Rarely,Never,,,,-1
R_1giQPupg67dnWpW,Default Response Set,Anonymous,,,68.55.239.196,0,09/04/2019 13:15,09/04/2019 13:16,0,1,1,,,,,,,,,,,,,,,First,First,"Just sounded more ""harsh""",Yes,No,52,male,right-handed,English (US),None,Yes,No,No,Rarely,Never,,,,-1
R_6lEgixJGxO552St,Default Response Set,Anonymous,,,73.144.46.118,0,09/04/2019 12:50,09/04/2019 12:51,0,1,1,,,First,Second,,,,,,,,,,,,,i just went off how i felt when i heard the sounds,Yes,Yes,40,male,ambidextrous,english,None,Yes,Maybe,No,Never,Never,,,,-1
R_3MGq2VL4mHVdV9H,Default Response Set,Anonymous,,,71.172.3.165,0,09/04/2019 12:55,09/04/2019 12:57,0,1,1,,,,,,,,,,,,,Second,First,,,I make music so I imagined it being a percussive sound such as a clap or a snare/chant. ,Yes,Yes,26,male,right-handed,English,None,No,No,Maybe,Never,Never,,,,-1
R_1MYs99QwOdqO1Tu,Default Response Set,Anonymous,,,85.97.186.121,0,09/04/2019 12:53,09/04/2019 12:54,0,1,1,,,,,,,,,Second,First,,,,,,,,,,,,,,,,,,,,,,,-1
R_0MNVNhJ57fvGVLr,Default Response Set,Anonymous,,,162.245.106.150,0,09/04/2019 12:53,09/04/2019 12:54,0,1,1,,,,,Second,Second,,,,,,,,,,,WHichever one seemed more raspier/high pitched,Yes,Yes,,,,,,,,,,,,,,-1
R_29aJSsNfieCHWCW,Default Response Set,Anonymous,,,66.85.17.230,0,09/04/2019 12:53,09/04/2019 12:54,0,1,1,,,,,,,,,,,First,First,,,,,I just went with my instinctual reaction ,Yes,No,36,female,right-handed,English,None,Yes,No,No,Occasionally,Never,,,,-1
R_SO7rlu2xvbp7OCJ,Default Response Set,Anonymous,,,65.31.180.86,0,09/04/2019 12:52,09/04/2019 12:52,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_1QKl4LDoO3kjMZe,Default Response Set,Anonymous,,,172.5.237.62,0,09/04/2019 13:15,09/04/2019 13:18,0,1,1,Second,Second,,,,,,,,,,,,,,,The second one sounds like it's being said directly into my ear.,Yes,Yes,21,male,right-handed,English,None,No,No,Yes,Never,Never,,,,-1
R_1ltuLGckv6MWt1D,Default Response Set,Anonymous,,,65.220.84.79,0,09/04/2019 13:03,09/04/2019 13:06,0,1,1,,,,,,,,,,,,,First,Second,,,good,Yes,No,28,male,right-handed,English,Advanced,Yes,Maybe,Maybe,Rarely,Lived 0-5 years,,,,-1
R_3FULl6xzCrs1oE4,Default Response Set,Anonymous,,,104.200.37.44,0,09/04/2019 08:52,09/04/2019 08:56,0,1,1,,,,,,,,,,,Second,First,,,,,na,Yes,Yes,28,male,right-handed,english,None,Maybe,Maybe,Yes,Occasionally,Never,,,,-1
R_2fMIIY1Kz9mNMBP,Default Response Set,Anonymous,,,196.19.156.77,0,09/04/2019 08:41,09/04/2019 08:47,0,1,1,,,,,,,,,,,,,,,First,First,that very free unpleasant sound,Yes,Yes,28,male,right-handed,english,Advanced,Yes,Yes,Maybe,Regularly,Lived 0-5 years,,,,-1
R_3NE8nCv3L46ztmF,Default Response Set,Anonymous,,,69.47.38.177,0,09/04/2019 07:16,09/04/2019 07:19,0,1,1,,,,,Second,First,,,,,,,,,,,"I choose the sounds I thought was unpleasant by linking those sounds to things I found unpleasant, such as scratching a chalk board.",Yes,No,35,male,right-handed,English,None,No,No,No,Never,Never,,,,-1
R_XtedJ5icN2Vyvqp,Default Response Set,Anonymous,,,173.23.127.126,0,09/04/2019 07:03,09/04/2019 07:05,0,1,1,First,Second,,,,,,,,,,,,,,,I really just went but gut feel.  Nothing really stood out all that much,Yes,Yes,33,male,left-handed,English,None,Yes,No,Yes,Never,Never,,,,-1
R_Ao2gGaaB8sAZLu9,Default Response Set,Anonymous,,,68.59.26.228,0,09/04/2019 05:40,09/04/2019 05:42,0,1,1,Second,First,,,,,,,,,,,,,,,what sounded more annoying to me ,Yes,Yes,42,female,left-handed,English,None,No,No,No,Never,Never,,,,-1
R_z20gXN9SCJIRfBT,Default Response Set,Anonymous,,,196.16.110.99,0,09/04/2019 08:42,09/04/2019 08:44,0,1,1,,,,,,,First,Second,,,,,,,,,it is very nice,Yes,No,33,female,ambidextrous,english,None,Yes,Maybe,Maybe,Regularly,Lived 0-5 years,,,,-1
R_2XibptemHT5pbRb,Default Response Set,Anonymous,,,71.234.233.198,0,09/04/2019 08:38,09/04/2019 08:40,0,1,1,,,,,,,,,Second,Second,,,,,,,The unpleasant sounds sounded like a cat when it hisses ,Yes,No,28,male,right-handed,english,None,No,No,No,Never,Never,,,,-1
R_3QPmaue0REG0qHC,Default Response Set,Anonymous,,,64.132.247.90,0,09/04/2019 08:32,09/04/2019 08:35,0,1,1,,,,,,,,,,,,,,,First,First,I think the pitch of the sound influenced my decision. I also pictured someone making the sounds with their mouth. I found all the sounds to be unpleasant.,Yes,Yes,39,female,left-handed,English,None,Yes,No,No,Never,Never,,,,-1
R_24BIwrtk93Gn0gM,Default Response Set,Anonymous,,,69.206.94.117,0,09/04/2019 07:26,09/04/2019 07:31,0,1,1,,,,,,,Second,Second,,,,,,,,,"1st set choice was based on volume; 2nd set was not really different.  All four were rather a harsh breathe like sound, perhaps exasperation?",Yes,No,70,female,right-handed,English,None,No,No,No,Never,Never,,,,-1
R_p4av1ur1aqHbGrn,Default Response Set,Anonymous,,,104.173.47.45,0,09/04/2019 06:56,09/04/2019 06:58,0,1,1,,,,,,,,,Second,Second,,,,,,,Personal judgment. I just went with whichever ones irked me the most. ,Yes,Yes,31,male,ambidextrous,English,None,No,No,No,Never,Never,,,,-1
R_3ENhq8w3hVlr3Hw,Default Response Set,Anonymous,,,131.93.134.41,0,09/04/2019 05:16,09/04/2019 05:17,0,1,1,,,,,,,,,,,,,,,First,Second,no,Yes,No,25,male,left-handed,English,None,Maybe,No,No,Never,Never,,,,-1
R_1rqMPgZrYDfTuZc,Default Response Set,Anonymous,,,76.228.197.163,0,10/04/2019 09:12,10/04/2019 09:14,1,1,1,,,,,,,Second,Second,,,,,,,,,the higher and lower pitches,Yes,No,26,female,right-handed,English,None,Yes,No,Yes,Occasionally,Never,1,34.73150635,-86.56539917,-1
R_3gTx7AO4jetg86l,Default Response Set,Anonymous,,,174.48.149.245,0,10/04/2019 09:12,10/04/2019 09:15,1,1,1,Second,First,,,,,,,,,,,,,,,The particular sound I determined to be more unpleasant was that one that was more grating to my ears like nails on a chalkboard as an example.,Yes,No,26,male,right-handed,English,None,Maybe,No,No,Never,Never,1,26.01679993,-80.15370178,-1
R_1DOxqdKSEN8dv8x,Default Response Set,Anonymous,,,196.16.111.27,0,10/04/2019 09:13,10/04/2019 09:15,1,1,1,,,,,,,,,,,First,Second,,,,,What does it take to ask for what you want—and then get it? There seems to be a magical art behind creating a great ask,Yes,Yes,45,male,right-handed,Engilsh,Intermediate,Yes,Maybe,Yes,Rarely,Lived 0-5 years,1,34.05439758,-118.2440033,-1
R_2bU9eek5Enbv7iN,Default Response Set,Anonymous,,,99.16.137.222,0,10/04/2019 09:13,10/04/2019 09:16,1,1,1,,,,,,,,,Second,First,,,,,,,The pitch of the noise influenced my decision and is a very unpleasant sound to listen to. I didn't notice anything else unusual about the sounds. ,Yes,No,32,male,right-handed,English,None,Yes,No,Yes,Never,Never,1,30.5874939,-97.85350037,-1
R_2YrGOgqhmbk18QL,Default Response Set,Anonymous,,,192.3.120.218,0,10/04/2019 09:15,10/04/2019 09:17,1,1,1,,,,,,,,,Second,First,,,,,,,THE SOUND IS LIKE A LADY VOICE,Yes,Yes,30,female,right-handed,ENGLISH,None,Maybe,Maybe,Maybe,Occasionally,Short visit(s),1,38.57829285,-90.66660309,-1
R_yxxkPkJY67xLWWR,Default Response Set,Anonymous,,,71.224.241.36,0,10/04/2019 09:17,10/04/2019 09:18,1,1,1,,,,,,,,,,,,,,,First,Second,it kind of hurt my ears to hear the unpleasant ones,Yes,Yes,33,female,right-handed,english,None,No,No,No,Never,Never,1,40.08999634,-75.03630066,-1
R_2BycESwonbpsLff,Default Response Set,Anonymous,,,73.187.47.196,0,10/04/2019 09:17,10/04/2019 09:20,1,1,1,,,,,First,First,,,,,,,,,,,The one that was more annoying was higher pitched and more trebly.  ,Yes,No,51,female,left-handed,English,None,Yes,No,No,Rarely,Never,1,40.17880249,-77.00469971,-1
R_2q9K1McRCHPvwqz,Default Response Set,Anonymous,,,105.112.75.194,0,10/04/2019 09:19,10/04/2019 09:21,1,1,1,,,,,Second,Second,,,,,,,,,,,I hate sounds that look like someone is clearing his throat. That is why I believed the second sounds were more unpleasant. ,Yes,No,43,male,right-handed,English,None,No,No,No,Occasionally,Never,1,6.447402954,3.390304565,-1
R_1Om0zLErNML1a8g,Default Response Set,Anonymous,,,23.88.195.98,0,10/04/2019 09:18,10/04/2019 09:22,1,1,1,,,,,,,First,Second,,,,,,,,,no comments,Yes,No,32,female,right-handed,English,None,Yes,Maybe,No,Occasionally,Short visit(s),1,34.05439758,-118.2440033,-1
R_sk6wJg6Bka4kuBj,Default Response Set,Anonymous,,,162.235.156.75,0,10/04/2019 09:22,10/04/2019 09:24,1,1,1,,,,,,,,,,,Second,First,,,,,Just listened to what was more harsh to my ears,Yes,No,43,female,left-handed,English,Novice,No,No,No,Regularly,Never,1,42.60519409,-87.82990265,-1
R_2CKak4I7PNsrH4r,Default Response Set,Anonymous,,,199.227.2.5,0,10/04/2019 09:12,10/04/2019 09:25,1,1,1,,,,,,,,,,,,,First,Second,,,Usually the louder one is the one I had a problem with.,Yes,Yes,30,male,right-handed,English,None,Yes,No,Yes,Rarely,Never,1,28.51400757,-81.35700226,-1
